Edad simple;Comunidades y ciudades autónomas;Sexo;Periodo;Total
17 años;Total Nacional;Hombres;2013;219.226
17 años;Total Nacional;Mujeres;2021;235.422
17 años;Total Nacional;Mujeres;2020;225.442
17 años;Total Nacional;Mujeres;2019;222.890
17 años;Total Nacional;Mujeres;2018;220.110
17 años;Total Nacional;Mujeres;2017;214.870
17 años;Total Nacional;Mujeres;2016;206.129
17 años;Total Nacional;Mujeres;2015;208.696
17 años;Total Nacional;Mujeres;2014;206.845
17 años;Total Nacional;Mujeres;2013;205.921
17 años;01 Andalucía;Total;2021;93.064
17 años;01 Andalucía;Total;2020;89.832
17 años;01 Andalucía;Total;2019;89.505
17 años;01 Andalucía;Total;2018;89.423
17 años;01 Andalucía;Total;2017;88.123
17 años;01 Andalucía;Total;2016;86.006
17 años;01 Andalucía;Total;2015;86.557
17 años;01 Andalucía;Total;2014;86.142
17 años;01 Andalucía;Total;2013;86.913
17 años;01 Andalucía;Hombres;2021;47.727
17 años;01 Andalucía;Hombres;2020;46.205
17 años;01 Andalucía;Hombres;2019;45.962
17 años;01 Andalucía;Hombres;2018;46.391
17 años;01 Andalucía;Hombres;2017;45.595
17 años;01 Andalucía;Hombres;2016;44.426
17 años;01 Andalucía;Hombres;2015;44.426
17 años;01 Andalucía;Hombres;2014;44.237
17 años;01 Andalucía;Hombres;2013;44.924
17 años;01 Andalucía;Mujeres;2021;45.337
17 años;01 Andalucía;Mujeres;2020;43.627
17 años;01 Andalucía;Mujeres;2019;43.543
17 años;01 Andalucía;Mujeres;2018;43.032
17 años;01 Andalucía;Mujeres;2017;42.528
17 años;01 Andalucía;Mujeres;2016;41.580
17 años;01 Andalucía;Mujeres;2015;42.131
17 años;01 Andalucía;Mujeres;2014;41.905
17 años;01 Andalucía;Mujeres;2013;41.989
17 años;02 Aragón;Total;2021;12.879
17 años;02 Aragón;Total;2020;12.473
17 años;02 Aragón;Total;2019;12.401
17 años;02 Aragón;Total;2018;12.067
17 años;02 Aragón;Total;2017;11.765
17 años;02 Aragón;Total;2016;11.422
17 años;02 Aragón;Total;2015;11.630
17 años;02 Aragón;Total;2014;11.608
17 años;02 Aragón;Total;2013;11.419
17 años;02 Aragón;Hombres;2021;6.648
17 años;02 Aragón;Hombres;2020;6.508
17 años;02 Aragón;Hombres;2019;6.350
17 años;02 Aragón;Hombres;2018;6.309
17 años;02 Aragón;Hombres;2017;6.100
17 años;02 Aragón;Hombres;2016;6.026
17 años;02 Aragón;Hombres;2015;5.969
17 años;02 Aragón;Hombres;2014;5.998
17 años;02 Aragón;Hombres;2013;5.886
17 años;02 Aragón;Mujeres;2021;6.231
17 años;02 Aragón;Mujeres;2020;5.965
17 años;02 Aragón;Mujeres;2019;6.051
17 años;02 Aragón;Mujeres;2018;5.758
17 años;02 Aragón;Mujeres;2017;5.665
17 años;02 Aragón;Mujeres;2016;5.396
17 años;02 Aragón;Mujeres;2015;5.661
17 años;02 Aragón;Mujeres;2014;5.610
17 años;02 Aragón;Mujeres;2013;5.533
17 años;03 Asturias, Principado de;Total;2021;7.934
17 años;03 Asturias, Principado de;Total;2020;7.642
17 años;03 Asturias, Principado de;Total;2019;7.681
17 años;03 Asturias, Principado de;Total;2018;7.650
17 años;03 Asturias, Principado de;Total;2017;7.482
17 años;03 Asturias, Principado de;Total;2016;7.232
17 años;03 Asturias, Principado de;Total;2015;7.342
17 años;03 Asturias, Principado de;Total;2014;7.315
17 años;03 Asturias, Principado de;Total;2013;7.434
17 años;03 Asturias, Principado de;Hombres;2021;4.042
17 años;03 Asturias, Principado de;Hombres;2020;3.891
17 años;03 Asturias, Principado de;Hombres;2019;4.042
17 años;03 Asturias, Principado de;Hombres;2018;3.970
17 años;03 Asturias, Principado de;Hombres;2017;3.921
17 años;03 Asturias, Principado de;Hombres;2016;3.695
17 años;03 Asturias, Principado de;Hombres;2015;3.818
17 años;03 Asturias, Principado de;Hombres;2014;3.731
17 años;03 Asturias, Principado de;Hombres;2013;3.822
17 años;03 Asturias, Principado de;Mujeres;2021;3.892
17 años;03 Asturias, Principado de;Mujeres;2020;3.751
17 años;03 Asturias, Principado de;Mujeres;2019;3.639
17 años;03 Asturias, Principado de;Mujeres;2018;3.680
17 años;03 Asturias, Principado de;Mujeres;2017;3.561
17 años;03 Asturias, Principado de;Mujeres;2016;3.537
17 años;03 Asturias, Principado de;Mujeres;2015;3.524
17 años;03 Asturias, Principado de;Mujeres;2014;3.584
17 años;03 Asturias, Principado de;Mujeres;2013;3.612
17 años;04 Balears, Illes;Total;2021;11.744
17 años;04 Balears, Illes;Total;2020;11.594
17 años;04 Balears, Illes;Total;2019;11.264
17 años;04 Balears, Illes;Total;2018;11.187
17 años;04 Balears, Illes;Total;2017;10.741
17 años;04 Balears, Illes;Total;2016;10.305
17 años;04 Balears, Illes;Total;2015;10.299
17 años;04 Balears, Illes;Total;2014;10.117
17 años;04 Balears, Illes;Total;2013;10.131
17 años;04 Balears, Illes;Hombres;2021;6.008
17 años;04 Balears, Illes;Hombres;2020;6.018
17 años;04 Balears, Illes;Hombres;2019;5.779
17 años;04 Balears, Illes;Hombres;2018;5.808
17 años;04 Balears, Illes;Hombres;2017;5.521
17 años;04 Balears, Illes;Hombres;2016;5.361
17 años;04 Balears, Illes;Hombres;2015;5.363
17 años;04 Balears, Illes;Hombres;2014;5.207
17 años;04 Balears, Illes;Hombres;2013;5.192
17 años;04 Balears, Illes;Mujeres;2021;5.736
17 años;04 Balears, Illes;Mujeres;2020;5.576
17 años;04 Balears, Illes;Mujeres;2019;5.485
17 años;04 Balears, Illes;Mujeres;2018;5.379
17 años;04 Balears, Illes;Mujeres;2017;5.220
17 años;04 Balears, Illes;Mujeres;2016;4.944
17 años;04 Balears, Illes;Mujeres;2015;4.936
17 años;04 Balears, Illes;Mujeres;2014;4.910
17 años;04 Balears, Illes;Mujeres;2013;4.939
17 años;05 Canarias;Total;2021;22.468
17 años;05 Canarias;Total;2020;22.098
17 años;05 Canarias;Total;2019;22.208
17 años;05 Canarias;Total;2018;21.946
17 años;05 Canarias;Total;2017;21.908
17 años;05 Canarias;Total;2016;20.490
17 años;05 Canarias;Total;2015;20.534
17 años;05 Canarias;Total;2014;20.592
17 años;05 Canarias;Total;2013;20.526
17 años;05 Canarias;Hombres;2021;11.613
17 años;05 Canarias;Hombres;2020;11.477
17 años;05 Canarias;Hombres;2019;11.460
17 años;05 Canarias;Hombres;2018;11.383
17 años;05 Canarias;Hombres;2017;11.153
17 años;05 Canarias;Hombres;2016;10.593
17 años;05 Canarias;Hombres;2015;10.120
17 años;05 Canarias;Hombres;2014;10.190
17 años;05 Canarias;Hombres;2013;10.540
17 años;05 Canarias;Mujeres;2021;10.855
17 años;05 Canarias;Mujeres;2020;10.621
17 años;05 Canarias;Mujeres;2019;10.748
17 años;05 Canarias;Mujeres;2018;10.563
17 años;05 Canarias;Mujeres;2017;10.755
17 años;05 Canarias;Mujeres;2016;9.897
17 años;05 Canarias;Mujeres;2015;10.414
17 años;05 Canarias;Mujeres;2014;10.402
17 años;05 Canarias;Mujeres;2013;9.986
17 años;06 Cantabria;Total;2021;5.559
17 años;06 Cantabria;Total;2020;5.300
17 años;06 Cantabria;Total;2019;5.047
17 años;06 Cantabria;Total;2018;5.140
17 años;06 Cantabria;Total;2017;4.838
17 años;06 Cantabria;Total;2016;4.579
17 años;06 Cantabria;Total;2015;4.662
17 años;06 Cantabria;Total;2014;4.663
17 años;06 Cantabria;Total;2013;4.614
17 años;06 Cantabria;Hombres;2021;2.858
17 años;06 Cantabria;Hombres;2020;2.736
17 años;06 Cantabria;Hombres;2019;2.559
17 años;06 Cantabria;Hombres;2018;2.612
17 años;06 Cantabria;Hombres;2017;2.466
17 años;06 Cantabria;Hombres;2016;2.366
17 años;06 Cantabria;Hombres;2015;2.468
17 años;06 Cantabria;Hombres;2014;2.430
17 años;06 Cantabria;Hombres;2013;2.390
17 años;06 Cantabria;Mujeres;2021;2.701
17 años;06 Cantabria;Mujeres;2020;2.564
17 años;06 Cantabria;Mujeres;2019;2.488
17 años;06 Cantabria;Mujeres;2018;2.528
17 años;06 Cantabria;Mujeres;2017;2.372
17 años;06 Cantabria;Mujeres;2016;2.213
17 años;06 Cantabria;Mujeres;2015;2.194
17 años;06 Cantabria;Mujeres;2014;2.233
17 años;06 Cantabria;Mujeres;2013;2.224
17 años;07 Castilla y León;Total;2021;20.716
17 años;07 Castilla y León;Total;2020;20.392
17 años;07 Castilla y León;Total;2019;20.168
17 años;07 Castilla y León;Total;2018;20.543
17 años;07 Castilla y León;Total;2017;20.062
17 años;07 Castilla y León;Total;2016;19.632
17 años;07 Castilla y León;Total;2015;20.500
17 años;07 Castilla y León;Total;2014;20.269
17 años;07 Castilla y León;Total;2013;20.395
17 años;07 Castilla y León;Hombres;2021;10.430
17 años;07 Castilla y León;Hombres;2020;10.570
17 años;07 Castilla y León;Hombres;2019;10.336
17 años;07 Castilla y León;Hombres;2018;10.687
17 años;07 Castilla y León;Hombres;2017;10.193
17 años;07 Castilla y León;Hombres;2016;10.148
17 años;07 Castilla y León;Hombres;2015;10.500
17 años;07 Castilla y León;Hombres;2014;10.351
17 años;07 Castilla y León;Hombres;2013;10.415
17 años;07 Castilla y León;Mujeres;2021;10.286
17 años;07 Castilla y León;Mujeres;2020;9.822
17 años;07 Castilla y León;Mujeres;2019;9.832
17 años;07 Castilla y León;Mujeres;2018;9.856
17 años;07 Castilla y León;Mujeres;2017;9.869
17 años;07 Castilla y León;Mujeres;2016;9.484
17 años;07 Castilla y León;Mujeres;2015;10.000
17 años;07 Castilla y León;Mujeres;2014;9.918
17 años;07 Castilla y León;Mujeres;2013;9.980
17 años;08 Castilla - La Mancha;Total;2021;21.750
17 años;08 Castilla - La Mancha;Total;2020;20.999
17 años;08 Castilla - La Mancha;Total;2019;20.710
17 años;08 Castilla - La Mancha;Total;2018;21.110
17 años;08 Castilla - La Mancha;Total;2017;20.918
17 años;08 Castilla - La Mancha;Total;2016;20.446
17 años;08 Castilla - La Mancha;Total;2015;20.697
17 años;08 Castilla - La Mancha;Total;2014;20.716
17 años;08 Castilla - La Mancha;Total;2013;21.223
17 años;08 Castilla - La Mancha;Hombres;2021;11.132
17 años;08 Castilla - La Mancha;Hombres;2020;10.895
17 años;08 Castilla - La Mancha;Hombres;2019;10.673
17 años;08 Castilla - La Mancha;Hombres;2018;10.982
17 años;08 Castilla - La Mancha;Hombres;2017;10.790
17 años;08 Castilla - La Mancha;Hombres;2016;10.463
17 años;08 Castilla - La Mancha;Hombres;2015;10.540
17 años;08 Castilla - La Mancha;Hombres;2014;10.712
17 años;08 Castilla - La Mancha;Hombres;2013;10.934
17 años;08 Castilla - La Mancha;Mujeres;2021;10.618
17 años;08 Castilla - La Mancha;Mujeres;2020;10.104
17 años;08 Castilla - La Mancha;Mujeres;2019;10.037
17 años;08 Castilla - La Mancha;Mujeres;2018;10.128
17 años;08 Castilla - La Mancha;Mujeres;2017;10.128
17 años;08 Castilla - La Mancha;Mujeres;2016;9.983
17 años;08 Castilla - La Mancha;Mujeres;2015;10.157
17 años;08 Castilla - La Mancha;Mujeres;2014;10.004
17 años;08 Castilla - La Mancha;Mujeres;2013;10.289
17 años;09 Cataluña;Total;2021;81.184
17 años;09 Cataluña;Total;2020;78.013
17 años;09 Cataluña;Total;2019;75.453
17 años;09 Cataluña;Total;2018;74.800
17 años;09 Cataluña;Total;2017;71.400
17 años;09 Cataluña;Total;2016;68.071
17 años;09 Cataluña;Total;2015;68.444
17 años;09 Cataluña;Total;2014;66.649
17 años;09 Cataluña;Total;2013;66.150
17 años;09 Cataluña;Hombres;2021;42.195
17 años;09 Cataluña;Hombres;2020;40.760
17 años;09 Cataluña;Hombres;2019;39.141
17 años;09 Cataluña;Hombres;2018;38.575
17 años;09 Cataluña;Hombres;2017;36.843
17 años;09 Cataluña;Hombres;2016;35.546
17 años;09 Cataluña;Hombres;2015;35.466
17 años;09 Cataluña;Hombres;2014;34.932
17 años;09 Cataluña;Hombres;2013;34.228
17 años;09 Cataluña;Mujeres;2021;38.989
17 años;09 Cataluña;Mujeres;2020;37.253
17 años;09 Cataluña;Mujeres;2019;36.312
17 años;09 Cataluña;Mujeres;2018;36.225
17 años;09 Cataluña;Mujeres;2017;34.557
17 años;09 Cataluña;Mujeres;2016;32.525
17 años;09 Cataluña;Mujeres;2015;32.978
17 años;09 Cataluña;Mujeres;2014;31.717
17 años;09 Cataluña;Mujeres;2013;31.922
17 años;10 Comunitat Valenciana;Total;2021;52.900
17 años;10 Comunitat Valenciana;Total;2020;50.371
17 años;10 Comunitat Valenciana;Total;2019;49.561
17 años;10 Comunitat Valenciana;Total;2018;49.049
17 años;10 Comunitat Valenciana;Total;2017;47.292
17 años;10 Comunitat Valenciana;Total;2016;45.830
17 años;10 Comunitat Valenciana;Total;2015;45.838
17 años;10 Comunitat Valenciana;Total;2014;45.674
17 años;10 Comunitat Valenciana;Total;2013;45.455
17 años;10 Comunitat Valenciana;Hombres;2021;27.108
17 años;10 Comunitat Valenciana;Hombres;2020;26.110
17 años;10 Comunitat Valenciana;Hombres;2019;25.584
17 años;10 Comunitat Valenciana;Hombres;2018;25.213
17 años;10 Comunitat Valenciana;Hombres;2017;24.038
17 años;10 Comunitat Valenciana;Hombres;2016;23.721
17 años;10 Comunitat Valenciana;Hombres;2015;23.696
17 años;10 Comunitat Valenciana;Hombres;2014;23.651
17 años;10 Comunitat Valenciana;Hombres;2013;23.462
17 años;10 Comunitat Valenciana;Mujeres;2021;25.792
17 años;10 Comunitat Valenciana;Mujeres;2020;24.261
17 años;10 Comunitat Valenciana;Mujeres;2019;23.977
17 años;10 Comunitat Valenciana;Mujeres;2018;23.836
17 años;10 Comunitat Valenciana;Mujeres;2017;23.254
17 años;10 Comunitat Valenciana;Mujeres;2016;22.109
17 años;10 Comunitat Valenciana;Mujeres;2015;22.142
17 años;10 Comunitat Valenciana;Mujeres;2014;22.023
17 años;10 Comunitat Valenciana;Mujeres;2013;21.993
17 años;11 Extremadura;Total;2021;10.694
17 años;11 Extremadura;Total;2020;10.525
17 años;11 Extremadura;Total;2019;10.684
17 años;11 Extremadura;Total;2018;10.920
17 años;11 Extremadura;Total;2017;10.821
17 años;11 Extremadura;Total;2016;10.813
17 años;11 Extremadura;Total;2015;10.923
17 años;11 Extremadura;Total;2014;11.172
17 años;11 Extremadura;Total;2013;11.504
17 años;11 Extremadura;Hombres;2021;5.465
17 años;11 Extremadura;Hombres;2020;5.376
17 años;11 Extremadura;Hombres;2019;5.481
17 años;11 Extremadura;Hombres;2018;5.608
17 años;11 Extremadura;Hombres;2017;5.530
17 años;11 Extremadura;Hombres;2016;5.585
17 años;11 Extremadura;Hombres;2015;5.659
17 años;11 Extremadura;Hombres;2014;5.606
17 años;11 Extremadura;Hombres;2013;5.934
17 años;11 Extremadura;Mujeres;2021;5.229
17 años;11 Extremadura;Mujeres;2020;5.149
17 años;11 Extremadura;Mujeres;2019;5.203
17 años;11 Extremadura;Mujeres;2018;5.312
17 años;11 Extremadura;Mujeres;2017;5.291
17 años;11 Extremadura;Mujeres;2016;5.228
17 años;11 Extremadura;Mujeres;2015;5.264
17 años;11 Extremadura;Mujeres;2014;5.566
17 años;11 Extremadura;Mujeres;2013;5.570
17 años;12 Galicia;Total;2021;22.660
17 años;12 Galicia;Total;2020;21.586
17 años;12 Galicia;Total;2019;21.693
17 años;12 Galicia;Total;2018;21.647
17 años;12 Galicia;Total;2017;21.020
17 años;12 Galicia;Total;2016;20.598
17 años;12 Galicia;Total;2015;20.701
17 años;12 Galicia;Total;2014;20.610
17 años;12 Galicia;Total;2013;21.066
17 años;12 Galicia;Hombres;2021;11.613
17 años;12 Galicia;Hombres;2020;11.105
17 años;12 Galicia;Hombres;2019;11.200
17 años;12 Galicia;Hombres;2018;11.207
17 años;12 Galicia;Hombres;2017;10.794
17 años;12 Galicia;Hombres;2016;10.636
17 años;12 Galicia;Hombres;2015;10.725
17 años;12 Galicia;Hombres;2014;10.555
17 años;12 Galicia;Hombres;2013;10.821
17 años;12 Galicia;Mujeres;2021;11.047
17 años;12 Galicia;Mujeres;2020;10.481
17 años;12 Galicia;Mujeres;2019;10.493
17 años;12 Galicia;Mujeres;2018;10.440
17 años;12 Galicia;Mujeres;2017;10.226
17 años;12 Galicia;Mujeres;2016;9.962
17 años;12 Galicia;Mujeres;2015;9.976
17 años;12 Galicia;Mujeres;2014;10.055
17 años;12 Galicia;Mujeres;2013;10.245
17 años;13 Madrid, Comunidad de;Total;2021;68.973
17 años;13 Madrid, Comunidad de;Total;2020;66.284
17 años;13 Madrid, Comunidad de;Total;2019;64.216
17 años;13 Madrid, Comunidad de;Total;2018;62.629
17 años;13 Madrid, Comunidad de;Total;2017;59.624
17 años;13 Madrid, Comunidad de;Total;2016;56.841
17 años;13 Madrid, Comunidad de;Total;2015;56.683
17 años;13 Madrid, Comunidad de;Total;2014;55.901
17 años;13 Madrid, Comunidad de;Total;2013;55.276
17 años;13 Madrid, Comunidad de;Hombres;2021;35.259
17 años;13 Madrid, Comunidad de;Hombres;2020;33.968
17 años;13 Madrid, Comunidad de;Hombres;2019;32.621
17 años;13 Madrid, Comunidad de;Hombres;2018;32.116
17 años;13 Madrid, Comunidad de;Hombres;2017;30.613
17 años;13 Madrid, Comunidad de;Hombres;2016;29.204
17 años;13 Madrid, Comunidad de;Hombres;2015;29.138
17 años;13 Madrid, Comunidad de;Hombres;2014;28.385
17 años;13 Madrid, Comunidad de;Hombres;2013;28.432
17 años;13 Madrid, Comunidad de;Mujeres;2021;33.714
17 años;13 Madrid, Comunidad de;Mujeres;2020;32.316
17 años;13 Madrid, Comunidad de;Mujeres;2019;31.595
17 años;13 Madrid, Comunidad de;Mujeres;2018;30.513
17 años;13 Madrid, Comunidad de;Mujeres;2017;29.011
17 años;13 Madrid, Comunidad de;Mujeres;2016;27.637
17 años;13 Madrid, Comunidad de;Mujeres;2015;27.545
17 años;13 Madrid, Comunidad de;Mujeres;2014;27.516
17 años;13 Madrid, Comunidad de;Mujeres;2013;26.844
17 años;14 Murcia, Región de;Total;2021;17.742
17 años;14 Murcia, Región de;Total;2020;17.051
17 años;14 Murcia, Región de;Total;2019;16.818
17 años;14 Murcia, Región de;Total;2018;16.376
17 años;14 Murcia, Región de;Total;2017;15.722
17 años;14 Murcia, Región de;Total;2016;15.643
17 años;14 Murcia, Región de;Total;2015;15.807
17 años;14 Murcia, Región de;Total;2014;15.521
17 años;14 Murcia, Región de;Total;2013;15.536
17 años;14 Murcia, Región de;Hombres;2021;9.303
17 años;14 Murcia, Región de;Hombres;2020;8.870
17 años;14 Murcia, Región de;Hombres;2019;8.543
17 años;14 Murcia, Región de;Hombres;2018;8.482
17 años;14 Murcia, Región de;Hombres;2017;8.043
17 años;14 Murcia, Región de;Hombres;2016;8.016
17 años;14 Murcia, Región de;Hombres;2015;8.081
17 años;14 Murcia, Región de;Hombres;2014;8.010
17 años;14 Murcia, Región de;Hombres;2013;7.986
17 años;14 Murcia, Región de;Mujeres;2021;8.439
17 años;14 Murcia, Región de;Mujeres;2020;8.181
17 años;14 Murcia, Región de;Mujeres;2019;8.275
17 años;14 Murcia, Región de;Mujeres;2018;7.894
17 años;14 Murcia, Región de;Mujeres;2017;7.679
17 años;14 Murcia, Región de;Mujeres;2016;7.627
17 años;14 Murcia, Región de;Mujeres;2015;7.726
17 años;14 Murcia, Región de;Mujeres;2014;7.511
17 años;14 Murcia, Región de;Mujeres;2013;7.550
17 años;15 Navarra, Comunidad Foral de;Total;2021;7.245
17 años;15 Navarra, Comunidad Foral de;Total;2020;6.814
17 años;15 Navarra, Comunidad Foral de;Total;2019;6.766
17 años;15 Navarra, Comunidad Foral de;Total;2018;6.513
17 años;15 Navarra, Comunidad Foral de;Total;2017;6.307
17 años;15 Navarra, Comunidad Foral de;Total;2016;6.183
17 años;15 Navarra, Comunidad Foral de;Total;2015;6.147
17 años;15 Navarra, Comunidad Foral de;Total;2014;6.050
17 años;15 Navarra, Comunidad Foral de;Total;2013;5.800
17 años;15 Navarra, Comunidad Foral de;Hombres;2021;3.714
17 años;15 Navarra, Comunidad Foral de;Hombres;2020;3.490
17 años;15 Navarra, Comunidad Foral de;Hombres;2019;3.461
17 años;15 Navarra, Comunidad Foral de;Hombres;2018;3.318
17 años;15 Navarra, Comunidad Foral de;Hombres;2017;3.281
17 años;15 Navarra, Comunidad Foral de;Hombres;2016;3.185
17 años;15 Navarra, Comunidad Foral de;Hombres;2015;3.136
17 años;15 Navarra, Comunidad Foral de;Hombres;2014;3.043
17 años;15 Navarra, Comunidad Foral de;Hombres;2013;2.958
17 años;15 Navarra, Comunidad Foral de;Mujeres;2021;3.531
17 años;15 Navarra, Comunidad Foral de;Mujeres;2020;3.324
17 años;15 Navarra, Comunidad Foral de;Mujeres;2019;3.305
17 años;15 Navarra, Comunidad Foral de;Mujeres;2018;3.195
